210	9439	3
210	9677	5
210	6486	2
210	4499	3
211	4140	2
212	623	9
212	9112	10
212	634	5
212	1392	7
212	4995	8
212	8229	8
212	6507	1
212	2205	9
213	3253	3
213	9534	9
213	7060	3
213	3246	4
213	3564	2
213	1702	2
213	8480	6
214	8223	4
214	8633	10
214	3807	7
214	5645	4
214	6044	6
214	4355	8
215	6033	7
215	101	10
215	9464	3
215	7642	4
215	7776	1
215	5646	9
215	6868	3
215	8050	1
215	7913	2
216	9052	10
216	9650	5
217	7494	9
217	8860	7
217	1811	3
217	8684	6
217	3739	8
217	8039	2
217	9075	8
217	1261	4
218	6093	2
219	2446	8
219	4754	3
219	9509	6
219	6304	9
219	7876	7
219	6351	7
220	5275	10
220	6295	1
220	3664	9
220	6083	3
220	6364	6
220	8984	3
220	2637	3
220	3320	6
220	1015	7
221	9923	9
221	1235	3
221	8031	9
221	7098	10
221	9369	4
221	5685	2
221	1190	4
221	7327	10
221	293	8
221	3998	1
223	5954	1
223	8030	8
224	4971	6
224	7974	2
224	8013	1
224	2034	2
225	1957	8
225	329	1
225	3807	1
226	7054	7
226	4068	3
227	6346	7
227	497	6
227	2924	6
227	6019	7
227	8938	7
227	9064	5
227	5560	7
228	9092	8
228	1805	10
228	2290	4
230	8235	2
230	6789	6
230	5528	10
230	2716	5
230	8281	4
230	7009	3
230	1966	2
230	5151	8
231	5138	3
231	5570	4
231	7618	6
231	2063	6
231	1941	2
231	1134	7
231	579	6
231	1889	8
231	6159	6
231	2029	6
232	8422	7
232	7966	2
232	6841	9
232	6869	4
233	5391	1
234	5955	8
234	5541	10
234	9756	10
234	5672	4
235	4487	2
235	7146	4
236	4053	3
236	8144	3
236	8167	4
236	901	2
236	7171	6
236	1108	2
236	9017	9
238	7832	6
238	829	4
238	5892	4
238	3419	9
238	817	10
238	3076	8
238	354	10
238	187	6
238	8072	9
238	8887	3
239	2501	9
239	8476	2
239	2149	2
239	9023	8
239	6739	2
239	5379	2
239	4170	2
239	6881	5
240	5554	7
241	9633	6
241	5179	6
241	7229	6
241	1915	4
241	7974	5
241	7193	2
241	9186	8
241	3213	8
241	6592	7
242	1080	3
242	9002	3
242	2623	2
242	2482	5
242	6997	2
242	6962	7
242	5440	3
242	3557	10
242	8867	7
242	415	9
243	9878	1
243	9700	6
243	9965	1
243	5857	7
243	7382	5
243	1941	6
243	7411	6
246	1173	2
246	3995	4
246	270	6
247	9281	10
248	7649	1
248	5171	4
248	7591	5
248	9369	5
248	6865	7
248	3036	9
248	4337	10
248	8773	2
248	4168	5
250	326	8
250	6081	5
250	6057	5
251	6719	5
251	6682	9
251	6194	1
251	1060	3
251	452	2
251	1609	4
251	451	7
251	8175	5
251	6128	7
251	9678	7
252	2249	6
252	5452	5
252	3392	3
252	1983	6
252	4792	2
252	6519	8
252	6237	1
252	3906	2
252	4396	8
253	1285	4
253	690	9
253	4762	4
253	475	2
253	1122	7
253	2780	6
253	8589	4
253	463	7
253	3082	9
253	4310	3
254	3504	7
255	9529	1
255	2878	2
255	6715	4
255	154	5
256	3401	4
256	3180	1
256	5657	8
256	3813	6
256	6099	10
256	2588	10
256	7010	1
256	3684	5
256	3565	5
257	8431	7
257	886	2
258	3486	2
258	5905	9
258	9015	10
258	1387	4
258	6363	5
258	6389	3
260	8003	8
260	4483	10
260	4341	1
260	5602	1
260	7354	10
260	7320	10
260	1647	8
262	5421	5
262	8158	9
262	4777	6
262	7716	2
262	2485	10
262	2594	5
262	967	3
262	6182	6
262	583	7
263	3428	4
263	7588	7
263	4085	6
263	87	4
263	6402	9
263	2965	2
263	4427	3
263	5195	5
263	4349	2
264	5862	2
264	3042	9
265	2970	10
265	8253	10
265	5281	1
265	8688	8
266	8682	9
266	1467	10
266	411	3
266	5880	2
266	9100	2
267	4391	4
267	667	7
268	9698	9
268	1506	7
268	8710	3
268	6878	9
268	887	5
270	2213	7
270	7547	2
270	5635	5
270	1860	2
270	4110	2
270	9873	4
270	2751	1
271	2135	4
271	9520	6
271	892	7
271	2341	2
271	9171	5
272	7209	8
272	8669	6
272	5808	10
272	168	1
273	122	3
273	9673	3
273	7503	2
274	1821	2
274	574	2
275	6645	6
275	924	3
275	647	10
275	7586	6
275	4208	7
275	7342	9
275	2321	6
276	9423	2
276	9376	7
276	6489	6
276	3709	8
276	4894	2
276	6769	7
276	986	9
276	2642	2
276	7325	9
277	7519	8
277	5932	5
277	7487	6
277	999	1
277	2562	10
277	3391	2
277	225	5
277	9557	5
277	3385	3
277	7892	7
278	625	10
278	7847	1
278	174	6
278	7964	5
278	5426	4
278	5471	8
279	7061	7
279	179	9
279	9675	5
279	3217	3
279	5588	3
279	5559	3
279	3190	5
280	8447	10
280	9805	1
280	462	3
280	26	7
281	1353	10
281	5996	9
283	9691	9
284	5408	8
284	9764	9
284	6387	1
284	5778	2
284	4610	7
284	3593	8
284	3267	5
284	2947	7
284	6651	7
285	7530	1
285	1511	2
286	6495	1
286	2793	7
288	8256	1
288	5340	8
288	4866	6
288	4534	5
288	1515	4
288	7164	5
288	9228	2
288	266	9
288	7038	10
288	7270	2
289	3391	4
289	6736	7
289	6085	2
289	9050	9
289	6162	6
289	9482	1
289	549	9
290	639	4
290	6815	5
290	3289	9
290	9050	2
291	2259	2
291	1458	9
291	3667	7
291	8760	10
292	3480	9
292	9815	5
292	7537	7
292	7241	4
292	4477	9
292	1047	8
292	2703	4
293	5974	6
293	7761	8
293	5229	8
293	1741	5
293	1822	2
293	7367	4
293	3225	7
294	4170	10
294	4861	4
294	9766	8
294	1968	8
296	9245	8
296	4901	3
296	6497	6
296	958	5
296	4612	4
296	3614	7
296	380	8
296	8523	9
297	7271	4
297	363	3
297	5602	8
297	1271	3
297	78	7
297	1717	2
297	848	2
298	6610	3
298	4588	4
298	5336	1
298	6750	8
298	305	2
300	6168	7
300	9561	10
300	7852	2
300	6980	3
300	1419	9
300	4397	8
300	4071	5
300	5281	10
300	5427	3
301	1629	5
301	2161	1
301	3753	2
301	4760	5
301	7617	2
301	9306	8
301	4021	9
301	3342	1
301	7973	8
302	214	2
302	1258	3
302	4910	9
302	7471	4
302	143	2
302	2348	7
302	9441	10
303	6338	3
303	1003	2
303	6323	8
303	2400	3
303	5781	4
303	4170	9
303	9216	6
303	6454	4
303	9914	5
303	5158	2
304	9980	6
304	5956	1
304	3334	3
304	9773	6
304	6646	9
304	2493	4
304	9593	6
304	2419	1
305	4445	10
305	9285	8
305	4239	4
305	3763	9
305	6762	9
305	1188	6
305	3221	9
305	4581	4
305	3541	1
305	2913	8
306	8523	10
306	8032	2
306	1756	2
306	5893	2
306	3684	1
306	5048	2
306	6183	7
306	3793	6
307	7520	3
307	8554	10
307	9533	10
307	329	2
307	9999	9
307	5616	10
307	6948	4
307	3190	9
307	8980	4
307	2033	1
308	7514	4
308	3020	3
308	4103	10
308	7983	8
308	9038	3
308	2119	3
309	3728	10
309	8011	7
309	6551	6
309	7425	1
309	5843	6
310	9486	4
310	7274	7
310	3157	1
310	8848	6
310	1564	5
310	1216	4
311	2635	10
311	2611	2
311	7106	1
311	6248	1
312	9036	7
312	3729	3
312	3771	3
312	3370	1
312	5751	5
312	507	4
312	4695	10
312	1631	6
312	2205	6
312	382	8
313	6842	1
313	3912	6
313	8126	6
314	5674	4
315	1293	8
315	2521	7
315	5025	9
315	5488	10
315	1845	5
316	9840	5
316	840	4
316	5324	5
316	5729	6
316	7944	7
317	3611	10
317	7348	10
317	1124	4
317	9367	8
318	3073	10
318	9201	6
318	7464	1
318	3739	6
318	1446	7
318	81	8
319	9513	3
319	5840	7
319	3724	1
319	5149	1
319	8179	4
319	4763	1
319	1770	10
319	1264	5
319	1871	6
319	6343	4
320	8756	2
320	5469	8
320	286	6
320	6692	4
320	8334	10
320	1053	1
320	106	5
320	8921	5
320	5663	10
320	2914	3
321	850	10
322	3084	6
322	1006	6
322	9901	10
322	2103	3
322	3773	2
322	1190	1
322	2366	5
322	3722	8
322	1202	1
323	2493	2
323	5289	3
323	8875	6
324	2646	8
324	1228	2
324	3712	7
324	2974	4
324	9809	3
324	1381	3
324	221	8
324	7997	10
324	9517	4
325	3941	6
325	9630	10
325	4435	4
325	5437	10
325	3600	10
325	6623	9
325	4127	7
326	8121	2
326	2621	7
326	7257	8
326	5266	6
326	4898	4
326	2752	3
326	9207	8
326	4234	1
326	5555	10
327	4667	3
327	5657	1
327	2194	6
328	8710	10
328	4155	9
328	4248	4
328	9982	8
328	774	6
328	9384	9
328	8290	10
328	1524	2
328	9684	3
329	1445	10
330	4920	4
330	3988	9
330	932	9
330	6660	6
330	2831	10
330	3039	1
330	5799	4
331	741	2
331	5108	8
331	9669	5
331	6680	10
331	1934	3
331	8339	9
331	7052	5
331	3648	5
331	9628	5
332	4020	3
332	1708	2
333	6210	2
333	7727	9
333	5345	10
333	7764	9
333	7251	1
333	6703	10
334	7109	10
334	572	2
334	143	1
334	7	8
334	6558	2
334	127	3
334	7864	3
334	4620	9
334	8647	5
335	1400	6
335	9464	4
335	9664	8
335	4709	8
335	8198	4
335	6715	9
335	9422	5
335	6196	8
335	29	4
337	7572	6
337	2877	6
337	6038	8
337	1365	5
337	4945	4
337	3347	9
337	2952	10
337	6465	2
337	6170	10
337	1565	3
338	1339	6
338	6363	9
338	4739	4
338	7574	5
338	3011	5
338	5758	4
338	4867	1
340	216	9
341	7334	9
342	5034	3
342	9937	9
342	6533	4
342	2935	8
342	8158	5
342	4269	8
342	7836	7
343	6318	3
343	3624	2
343	5532	9
343	815	5
343	2881	8
343	5492	10
343	1199	3
343	1554	10
343	9689	5
343	4975	4
344	8362	4
344	6609	8
344	5916	9
344	2586	1
344	1247	8
344	8856	10
345	1165	1
345	9117	7
345	5628	6
345	3158	1
345	7297	2
346	8173	6
346	1818	9
346	8992	10
347	6640	6
347	6059	10
347	4437	8
347	1692	3
348	9706	10
348	8085	2
348	1542	5
349	4446	9
349	8096	9
349	9779	5
349	6944	9
349	8600	4
349	9711	2
349	2069	6
349	1945	9
350	6665	2
350	8322	9
350	2082	8
352	1752	1
352	9400	1
352	734	9
353	420	9
353	8276	4
353	3765	3
353	2208	4
354	9679	3
354	7227	10
354	2063	4
354	3725	3
354	787	2
354	6833	1
354	9663	5
354	8810	8
354	2519	5
355	7773	8
355	4362	10
355	8643	7
355	3265	9
355	3921	4
355	4969	8
355	3623	5
355	3531	7
356	8239	8
356	7951	3
356	7122	8
356	3462	1
356	1864	6
356	9606	2
356	6258	7
356	5773	6
356	1931	2
356	8910	2
357	9270	4
357	3569	8
357	2273	1
358	7782	7
358	146	10
358	1015	7
358	3288	10
358	3199	6
358	188	7
358	9707	8
358	9642	9
359	5675	7
359	6131	4
359	1993	8
359	7542	8
359	6998	6
359	6377	7
359	5595	5
359	2889	2
359	5487	6
360	4446	3
360	3347	4
360	5989	8
360	2523	7
360	1254	8
360	5875	10
362	2385	5
363	7173	9
363	722	7
363	2778	5
363	9500	10
363	8313	9
363	1431	3
363	4072	2
363	8620	2
364	4834	4
366	9903	6
366	1868	7
366	9496	7
366	1966	6
367	7418	1
367	6228	2
367	3256	3
368	7498	6
368	614	6
370	9273	2
370	2654	10
370	1514	6
371	8677	8
371	8198	1
371	2439	8
371	2261	1
371	880	7
371	4646	5
371	4814	3
371	8715	4
371	2478	5
371	3084	1
372	6197	10
373	7306	2
373	5114	8
373	429	9
374	3153	2
374	6826	3
374	984	1
375	2723	9
375	9005	1
375	1532	10
375	467	7
375	7181	6
375	2046	2
376	7883	1
377	7792	4
377	1532	1
377	3714	6
377	1260	9
377	3794	7
378	3754	2
378	1747	4
378	6654	8
378	8345	4
378	5393	4
378	2904	7
378	5868	2
378	8894	9
378	3918	8
379	1556	9
379	3820	5
379	2863	3
379	4447	7
379	1803	9
379	2764	2
380	3914	7
380	7706	6
380	3345	2
380	5775	3
380	6228	3
380	3347	7
380	4719	8
380	5151	7
381	1056	1
381	7821	5
382	1028	3
382	9968	8
382	8649	4
382	6275	8
382	288	8
382	4791	1
382	9795	8
382	7483	2
382	3651	8
383	5104	3
383	1446	5
383	9760	8
383	7706	9
384	4867	7
385	619	7
385	8783	1
385	3674	7
385	933	7
385	8252	5
385	4740	10
385	2445	9
386	4106	10
386	7855	4
386	8454	3
386	5824	1
386	7931	1
386	3290	4
386	6877	2
386	8137	8
386	1854	7
387	9740	5
387	2232	2
387	9242	4
388	9589	5
389	6915	6
390	6870	6
390	5442	7
390	4291	2
390	5676	2
390	606	10
390	6134	3
390	7110	2
390	1724	9
391	4759	3
391	361	9
391	854	9
391	6823	6
391	9625	9
391	149	1
391	104	8
391	9661	10
391	7811	7
392	351	5
392	9597	9
392	5472	9
392	5338	2
392	7654	8
392	9674	8
392	6220	3
392	7813	1
392	9375	1
393	5431	9
393	5590	10
393	4670	3
393	8981	9
393	9140	1
393	5736	10
393	8677	4
393	5854	4
394	1001	3
395	2433	4
395	2128	10
395	3655	4
395	3685	10
396	6010	4
396	9030	5
397	7495	5
397	7557	7
397	8094	10
397	573	9
397	8949	5
397	675	1
397	2742	7
397	1935	1
397	3924	2
397	2628	1
398	4426	2
398	3906	8
398	8868	2
398	30	10
399	4868	10
399	4715	3
399	1494	6
399	5215	5
399	9445	9
399	7251	2
399	1816	5
399	3799	8
399	526	5
400	7972	10
401	1179	3
401	8586	3
401	4331	4
401	7879	8
402	4953	1
402	2858	8
402	4844	6
402	2960	6
403	6281	6
403	1207	4
403	3603	5
404	8002	10
404	6245	7
404	7519	6
404	3794	4
404	9167	4
405	9948	1
405	2183	4
405	6674	3
405	8034	3
407	5657	9
407	6920	1
407	6301	5
407	4168	8
407	6353	4
407	7569	3
407	859	5
408	8864	1
408	2645	1
408	9542	5
408	2223	10
408	3287	1
